1.0274380212432004	1.0099954720420914	1.005557571687144	1.0055282341937626	1.0044117914994999	1.0040585538204458	1.000335608740153
1.0309858323089234	1.0071415466878564	1.0040714294872732	1.0040866060674496	1.0057501464602052	1.0050939978081457	1.000642257563647
1.0271400361777043	1.0035489990140436	1.0027350159833721	1.0030885377936005	1.0048162710638717	1.0035961329220142	1.0003595239539758
1.0256230227029426	1.0094571158688905	1.005193780328676	1.0049216410556656	1.0039353156235764	1.0039374790934392	1.000328400258817
1.0220660269839172	1.010877804701262	1.0056808269150446	1.0052476114146693	1.0028558119163142	1.0034413236583493	1.0003996078658508
1.0331022010749098	1.0095616351783316	1.0053081180499017	1.005128098451245	1.0060856781665668	1.0056069811961124	1.0007381936010464
1.0325557094463416	1.0090859394037526	1.0050564018771113	1.004712722400766	1.0051362812249407	1.0046339811252551	1.0004414459127455
1.0317814725951786	1.006754685840945	1.004022326366332	1.004098794707648	1.0062561661390184	1.0055793909570447	1.0008132720214091
1.0340541883754275	1.001435129276003	1.0025955179821535	1.0034206206046503	1.00769655126534	1.0045514443981174	1.000579974573984
1.0313092872336964	1.0082073153638615	1.0047160745515382	1.0052895248590648	1.005598535585394	1.004848314259333	1.0004489454454604
