1.03180574818079	1.008645902555177	1.0048930496881456	1.004934525883631	1.0057229791374753	1.0049279623883143	1.0005266761723006
1.0344367473397313	1.0078618064443223	1.0046900147489275	1.0049140776148713	1.0067310534529892	1.0054847191748388	1.00062260068199
1.0357130196983397	1.003870829230139	1.003597678556723	1.0040113601955403	1.0077192362484357	1.0052746385484037	1.0007909358429739
1.03220624026357	1.0071182119839786	1.004504723836439	1.0047092066410463	1.0062002185798293	1.0049451361333186	1.0005884897521473
1.031922208665196	1.0083034349007545	1.0047776321837523	1.0050192178946509	1.0061183293712956	1.0052134873647374	1.0005829221463154
1.0337832813638628	1.0077239489827177	1.0045945970094254	1.0050166710066775	1.0067935907144168	1.005592725298233	1.0006393156843878
1.0302137613217384	1.0079944243552146	1.0047513993236135	1.0048059106240559	1.005418362783944	1.0045671039475503	1.0005062077608373
1.0276651774842147	1.0104812232480354	1.0053840914491328	1.0051612086839314	1.0041656895977258	1.0042970613762103	1.0003628586187903
1.0324310413591269	1.0076814176183377	1.004691949120516	1.0046202448371313	1.0059064959110389	1.0048307473342812	1.0005932346348627
1.0325979864166115	1.0071403475581264	1.0044922611458271	1.0047226233836388	1.0063149941379879	1.0050247031549735	1.0005974646675302
