1.0322857946604649	1.0052412919768525	1.0019320438395716	1.0047255515602005	1.0060914422724863	1.0062023427119986	1.0018202356962902
1.0290665707907996	1.0070023190125852	1.0020156328560779	1.003861571027506	1.0053830978784637	1.0060942728196378	1.0014842067913412
1.009564572501174	1.0058565429928599	0.9976799826993087	0.9985453468306565	1.0005789201811786	1.0030688870187299	0.9997940139517979
1.0256716082607067	1.0049979256196087	1.0004854444082438	1.0028933702881953	1.004420668086022	1.0052161042942456	1.0012511324196915
1.0320791281126092	1.0061599772588203	1.002423125383093	1.0047136267587873	1.0060828038473708	1.0063509675288398	1.0017980329375975
1.0293491650693922	1.007013401837522	1.0022315125030417	1.00400972506601	1.005532517674318	1.006239877394574	1.0015463464950454
1.029912909763714	1.004183999275749	1.0010701574118628	1.0040684979166927	1.005371948393269	1.005577583364278	1.0016242655884624
1.041265333180602	1.0035417870237662	1.0030454016192374	1.0071952017722863	1.0081644232934917	1.0070915833365364	1.0026532095074296
1.0268288994506882	1.0049305584956125	1.0005948309714372	1.0031588557832445	1.0046316489716158	1.005188562222545	1.001258805560447
1.025517974410588	1.0052752839246744	1.0006607432235453	1.0029004336613008	1.004451714054501	1.0052743191156643	1.0012399795331182
